issuer_id,week_end,n_bonds
33717,2021-08-27,66
36718,2021-08-27,66
2921,2021-09-10,66
39095,2021-04-30,66
39095,2021-05-07,66
39095,2021-05-14,66
2921,2021-07-16,66
2921,2021-07-23,66
2921,2021-04-23,66
39095,2021-01-22,66
33717,2021-09-17,65
39095,2021-08-13,65
39095,2021-03-19,65
39095,2021-07-02,65
39095,2021-03-05,65
39095,2021-09-10,65
33717,2021-10-08,65
36718,2021-04-02,65
33717,2021-09-03,65
33717,2021-10-01,65
33717,2021-01-15,65
36718,2021-04-30,64
39095,2021-02-05,64
36718,2021-09-03,64
39095,2021-05-28,64
33717,2021-08-13,64
39095,2021-06-18,64
39095,2021-04-02,64
39095,2021-03-26,64
33717,2021-06-25,64
39095,2021-04-23,64
36718,2021-03-19,64
33717,2021-03-19,64
33717,2021-10-15,64
2921,2021-08-06,64
39095,2021-05-21,64
39095,2021-01-08,64
36718,2021-06-25,64
39095,2021-02-26,64
39095,2021-01-15,64
39095,2021-03-12,64
33717,2021-11-12,63
33717,2021-03-05,63
41821,2021-03-26,63
39095,2021-06-04,63
42277,2021-07-02,63
2921,2021-02-19,63
2921,2021-07-30,63
33717,2021-06-18,63
33717,2021-10-29,62
33717,2021-01-22,62
39095,2021-06-11,62
33717,2021-09-24,62
36718,2021-02-26,62
36718,2021-05-07,62
39095,2021-12-24,62
33717,2021-01-08,62
36718,2021-09-24,62
33717,2021-07-02,62
2921,2021-12-24,62
2921,2021-09-03,62
33717,2021-01-29,62
33717,2021-02-12,62
33717,2021-05-21,61
33717,2021-05-14,61
33717,2021-04-16,61
39095,2021-02-19,61
39095,2021-01-29,61
36718,2021-04-23,61
33717,2021-02-05,61
36718,2021-06-18,61
36718,2021-05-21,61
33717,2021-04-02,61
36718,2021-11-05,60
42277,2021-08-13,60
39095,2021-07-30,60
33717,2021-04-23,60
33717,2021-04-30,60
33717,2021-05-07,59
42277,2021-09-24,59
2921,2021-08-13,59
2921,2021-03-12,59
33717,2021-06-04,59
534,2021-03-26,58
33717,2021-05-28,58
534,2021-04-02,58
534,2021-03-19,58
534,2021-02-05,57
534,2021-03-12,57
534,2021-04-16,57
534,2021-02-12,57
534,2021-04-09,57
41821,2021-08-13,57
33717,2021-07-09,57
33717,2021-08-20,57
36718,2021-07-02,57
534,2021-02-26,57
534,2021-03-05,57
42277,2021-07-09,56
534,2021-04-30,56
534,2021-06-11,56
41821,2021-02-19,56
534,2021-06-18,56
534,2021-07-30,56
534,2021-02-19,56
36718,2021-08-06,56
36718,2021-08-13,56
36718,2021-10-22,56
36718,2021-09-17,56
534,2021-04-23,56
36718,2021-08-20,56
42277,2021-09-17,56
32904,2021-05-14,56
42277,2021-08-20,56
534,2021-07-23,56
33717,2021-03-26,56
534,2021-11-05,55
534,2021-09-24,55
534,2021-07-09,55
32904,2021-09-17,55
534,2021-01-15,55
534,2021-08-20,55
33717,2021-11-26,55
32904,2021-10-15,55
32904,2021-04-02,55
534,2021-08-13,55
534,2021-01-08,55
534,2021-07-02,55
32904,2021-10-29,55
534,2021-10-22,55
32904,2021-01-22,55
534,2021-05-14,55
534,2021-05-21,55
534,2021-09-17,54
534,2021-07-16,54
263,2021-08-27,54
534,2021-05-28,54
263,2021-08-20,54
263,2021-09-03,54
2921,2021-10-08,54
41821,2021-04-16,54
263,2021-10-01,54
263,2021-08-13,54
32904,2021-01-29,54
534,2021-09-10,54
534,2021-01-29,54
534,2021-01-22,54
534,2021-08-06,54
36718,2021-05-14,54
534,2021-06-25,54
36718,2021-10-29,54
263,2021-10-22,54
263,2021-10-15,54
263,2021-10-29,54
263,2021-11-05,54
263,2021-09-10,54
263,2021-10-08,54
534,2021-10-01,54
534,2021-08-27,54
32904,2021-10-22,54
534,2021-06-04,54
42277,2021-08-27,54
263,2021-09-24,54
534,2021-10-29,54
534,2021-10-08,54
263,2021-08-06,54
263,2021-09-17,54
1255,2021-01-22,53
1255,2021-04-09,53
1255,2021-09-17,53
32904,2021-10-01,53
36718,2021-11-19,53
1255,2021-01-15,53
1255,2021-10-22,53
534,2021-11-12,53
534,2021-05-07,53
1255,2021-10-29,53
32904,2021-02-05,53
42313,2021-01-08,53
42313,2021-12-03,53
42313,2021-01-15,53
1255,2021-10-15,53
33717,2021-07-16,53
41821,2021-06-11,53
33717,2021-09-10,53
41821,2021-10-22,53
534,2021-11-19,53
534,2021-10-15,53
534,2021-12-03,53
1255,2021-03-19,53
263,2021-07-30,52
534,2021-12-10,52
534,2021-12-17,52
263,2021-12-31,52
1255,2021-10-01,52
1255,2021-02-12,52
2921,2021-04-02,52
1255,2021-04-23,52
32904,2021-07-30,52
32904,2021-10-08,52
263,2021-11-12,52
263,2021-11-26,52
263,2021-11-19,52
263,2021-12-03,52
32904,2021-11-12,52
32904,2021-04-30,52
42277,2021-10-01,52
263,2021-12-24,52
42313,2021-02-19,52
32904,2021-12-03,52
1255,2021-02-05,52
32904,2021-03-19,52
42313,2021-12-17,52
36718,2021-10-01,52
263,2021-12-17,52
1255,2021-07-23,52
